,0
0,1.2181687398472023
1,0.7894043652980374
2,0.6519644852084933
3,0.5907521594559121
4,0.5493568333623994
5,0.5277511912025198
6,0.5027294774825251
7,0.47519849915325746
8,0.45841158079092637
9,0.44331737495397205
10,0.36705297854427893
11,0.3630326838174857
12,0.35693997624556456
13,0.35230183060993886
14,0.3524611029131232
15,0.34801235446828094
